username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
Rowland72James,BXPDiary,And my answer at the time was the considerable increase in hate crime since the referendum which you will of course deny has anything whatsoever with all the anti immigrant rhetoric of the leave campaign and brexit press,0,0,1,947206505937494018,https://twitter.com/Rowland72James/status/947206505937494018,556629230,2017-12-30 20:43:23+00:00,Sat Dec 30 20:43:23 +0000 2017,,,,
Lex_Fama,,The latest Lex Fama - Legal News Roundup! http://www.lexfama.com Thanks to @opiniojuris @vtan809 @EveyHammond15 #trump #brexit,0,0,0,947206505467711489,https://twitter.com/Lex_Fama/status/947206505467711489,243299535,2017-12-30 20:43:23+00:00,Sat Dec 30 20:43:23 +0000 2017,#trump #brexit,@opiniojuris @vtan809 @EveyHammond15,,http://www.lexfama.com
TRitzmann,LordAshcroft,"If you are going to dismiss your own poll because you didn't get the result you wanted, you probably shouldn't have done it in the first place #brexit ",0,0,0,947206485028810752,https://twitter.com/TRitzmann/status/947206485028810752,383826344,2017-12-30 20:43:18+00:00,Sat Dec 30 20:43:18 +0000 2017,#brexit,,,https://twitter.com/lordashcroft/status/947154054635053056
smashingpaps,PeteNorth303,Can you explain why and how Brexit will cause that to happen again?,0,3,1,947206465290457089,https://twitter.com/smashingpaps/status/947206465290457089,433596004,2017-12-30 20:43:14+00:00,Sat Dec 30 20:43:14 +0000 2017,,,,
BrexitMeans,,Well Brexit means Sleek Brexit,0,0,0,947206456859873281,https://twitter.com/BrexitMeans/status/947206456859873281,756064169816915968,2017-12-30 20:43:12+00:00,Sat Dec 30 20:43:12 +0000 2017,,,,
LuisjDonner,dicksouki,"En los paises con partidos y políticos verdaderamente serios cuando no están a la altura de la circunstancia renuncian y le dan el paso a la dirigencia capaz (no se excusan con retórica para mantener su honor), un ejemplo el PM británico después referendo del brexit ",1,0,0,947206452497788928,https://twitter.com/LuisjDonner/status/947206452497788928,898423151381463040,2017-12-30 20:43:11+00:00,Sat Dec 30 20:43:11 +0000 2017,,,,https://twitter.com/dicksouki/status/947201151174311936
nosisevise,stasadiovotreba,"Čitam malo šta ima u EU,sve čast i poštenje k'o naš DS=SNS=LDP=SPS=SRS=...=WYZ,ne znam što se žale na beskućništvo,zaplene stanova,nezaposlenost.Englezi su se npr,na to odavno navikli pa im EU ista kao i bez EU,1% uzima sve,5% njih opslužuje.Brexit tek malo da promene tih 5%.",0,1,1,947206451679854592,https://twitter.com/nosisevise/status/947206451679854592,4906396943,2017-12-30 20:43:10+00:00,Sat Dec 30 20:43:10 +0000 2017,,,,
sw19_womble,P_G_Thompson,"It continues to baffle me that so many Remainers think she's a WTO/No Deal Ultra, and are trying to weaken her position - when it will surely lead to a far Harder Brexit if she does fall (plus confidant Green has been ousted too). ",0,0,0,947206439499714560,https://twitter.com/sw19_womble/status/947206439499714560,1593300036,2017-12-30 20:43:08+00:00,Sat Dec 30 20:43:08 +0000 2017,,,,
MGardner1977,C6LGS,"It’s almost like a democratic process which brought about brexit is undemocratic if it is repeated. If brexiteers were so sure of the vote they wouldn’t object to another referendum, but at least this time we would know what the terms were.",0,0,0,947206412471500800,https://twitter.com/MGardner1977/status/947206412471500800,270528300,2017-12-30 20:43:01+00:00,Sat Dec 30 20:43:01 +0000 2017,,,,
orchid_b,Andrew_Adonis,This Attlee New Deal needs to be put forward by Labour as The Alternative to Brexit.,0,0,0,947206401407049729,https://twitter.com/orchid_b/status/947206401407049729,24058027,2017-12-30 20:42:58+00:00,Sat Dec 30 20:42:58 +0000 2017,,,,
blacklinesw9,,Ma si che c’è’ un tentativo di reintrodurre i nazionalismi per disgregare l’Europa lo abbiamo ben visto. Brexit docet. E’ forse ora che https://twitter.com/61ennepi/status/947202246000939008,0,0,1,947206377151385601,https://twitter.com/blacklinesw9/status/947206377151385601,223672322,2017-12-30 20:42:53+00:00,Sat Dec 30 20:42:53 +0000 2017,,,,https://twitter.com/61ennepi/status/947202246000939008
SoDigMe,,"“Brexit is a populist and nationalist spasm worthy of Donald Trump. After the narrow referendum vote, a form of... ",0,0,0,947206370029375489,https://twitter.com/SoDigMe/status/947206370029375489,1467317515,2017-12-30 20:42:51+00:00,Sat Dec 30 20:42:51 +0000 2017,,,,https://fb.me/9fhdtGpOp
TomDickson1,KateWilton1,Not unsympathetic to that. But fear the harsh reality is now a soft Brexit (single market alignment / customs union membership) or a Tory hard Brexit.,0,0,0,947206362966130688,https://twitter.com/TomDickson1/status/947206362966130688,298803666,2017-12-30 20:42:49+00:00,Sat Dec 30 20:42:49 +0000 2017,,,,
